domain,available,is_2_years
999.uk.com,No,true
998.uk.com,Yes,
997.uk.com,No,true
996.uk.com,Yes,
995.uk.com,Yes,
994.uk.com,Yes,
993.uk.com,Yes,
992.uk.com,Yes,
991.uk.com,Yes,
990.uk.com,Yes,
99z.uk.com,No,true
99y.uk.com,Yes,
99x.uk.com,Yes,
99w.uk.com,Yes,
99v.uk.com,Yes,
99u.uk.com,Yes,
99t.uk.com,Yes,
99s.uk.com,Yes,
99r.uk.com,Yes,
99q.uk.com,Yes,
99p.uk.com,No,true
99o.uk.com,Yes,
99n.uk.com,Yes,true
99m.uk.com,Yes,
99l.uk.com,Yes,
99k.uk.com,Yes,
99j.uk.com,Yes,
99i.uk.com,Yes,
99h.uk.com,Yes,
99g.uk.com,Yes,
99f.uk.com,,
99e.uk.com,Yes,
99d.uk.com,Yes,
99c.uk.com,Yes,
99b.uk.com,Yes,
99a.uk.com,Yes,
989.uk.com,,
988.uk.com,Yes,
987.uk.com,,true
986.uk.com,Yes,
985.uk.com,No,
984.uk.com,No,
983.uk.com,Yes,
982.uk.com,Yes,
981.uk.com,Yes,
980.uk.com,Yes,
98z.uk.com,Yes,
98y.uk.com,Yes,
98x.uk.com,,
98w.uk.com,Yes,
98v.uk.com,Yes,
98u.uk.com,Yes,
98t.uk.com,Yes,
98s.uk.com,Yes,
98r.uk.com,Yes,
98q.uk.com,,
98p.uk.com,Yes,
98o.uk.com,,
98n.uk.com,Yes,
98m.uk.com,Yes,
98l.uk.com,Yes,
98k.uk.com,Yes,
98j.uk.com,Yes,
98i.uk.com,Yes,
98h.uk.com,Yes,
98g.uk.com,Yes,
98f.uk.com,Yes,
98e.uk.com,Yes,
98d.uk.com,Yes,
98c.uk.com,Yes,
98b.uk.com,Yes,
98a.uk.com,Yes,
979.uk.com,Yes,
978.uk.com,Yes,
977.uk.com,Yes,
976.uk.com,Yes,
975.uk.com,Yes,
974.uk.com,Yes,
973.uk.com,Yes,
972.uk.com,No,
971.uk.com,Yes,
970.uk.com,Yes,
97z.uk.com,Yes,
97y.uk.com,Yes,
97x.uk.com,Yes,
97w.uk.com,Yes,
97v.uk.com,Yes,
97u.uk.com,Yes,true
97t.uk.com,Yes,
97s.uk.com,Yes,
97r.uk.com,No,true
97q.uk.com,Yes,
97p.uk.com,Yes,
97o.uk.com,Yes,
97n.uk.com,Yes,
97m.uk.com,Yes,
97l.uk.com,Yes,
97k.uk.com,Yes,
97j.uk.com,Yes,
97i.uk.com,Yes,
97h.uk.com,Yes,
97g.uk.com,Yes,
97f.uk.com,,
97e.uk.com,Yes,
97d.uk.com,Yes,
97c.uk.com,Yes,
97b.uk.com,Yes,
97a.uk.com,Yes,
969.uk.com,Yes,
968.uk.com,Yes,
967.uk.com,Yes,
966.uk.com,,true
965.uk.com,Yes,
964.uk.com,,
963.uk.com,No,true
962.uk.com,Yes,
961.uk.com,Yes,
960.uk.com,Yes,
96z.uk.com,Yes,
96y.uk.com,Yes,
96x.uk.com,Yes,
96w.uk.com,Yes,
96v.uk.com,Yes,
96u.uk.com,,
96t.uk.com,,
96s.uk.com,Yes,
96r.uk.com,Yes,
96q.uk.com,Yes,
96p.uk.com,Yes,
96o.uk.com,Yes,
96n.uk.com,Yes,
96m.uk.com,Yes,
96l.uk.com,Yes,
96k.uk.com,Yes,
96j.uk.com,Yes,
96i.uk.com,Yes,
96h.uk.com,Yes,
96g.uk.com,Yes,
96f.uk.com,Yes,
96e.uk.com,Yes,
96d.uk.com,Yes,
96c.uk.com,Yes,
96b.uk.com,Yes,
96a.uk.com,Yes,
959.uk.com,Yes,
958.uk.com,Yes,
957.uk.com,Yes,
956.uk.com,Yes,
955.uk.com,Yes,
954.uk.com,Yes,
953.uk.com,Yes,
952.uk.com,Yes,
951.uk.com,Yes,
950.uk.com,Yes,
95z.uk.com,Yes,
95y.uk.com,Yes,
95x.uk.com,Yes,
95w.uk.com,Yes,
95v.uk.com,Yes,
95u.uk.com,Yes,
95t.uk.com,Yes,
95s.uk.com,Yes,
95r.uk.com,Yes,
95q.uk.com,Yes,
95p.uk.com,Yes,
95o.uk.com,Yes,
95n.uk.com,,
95m.uk.com,Yes,
95l.uk.com,Yes,
95k.uk.com,Yes,
95j.uk.com,Yes,
95i.uk.com,Yes,
95h.uk.com,Yes,
95g.uk.com,Yes,
95f.uk.com,Yes,
95e.uk.com,Yes,
95d.uk.com,Yes,
95c.uk.com,,
95b.uk.com,Yes,
95a.uk.com,Yes,
949.uk.com,Yes,
948.uk.com,Yes,
947.uk.com,Yes,
946.uk.com,Yes,
945.uk.com,Yes,
944.uk.com,Yes,
943.uk.com,Yes,
942.uk.com,Yes,
941.uk.com,Yes,
940.uk.com,Yes,
94z.uk.com,Yes,
94y.uk.com,Yes,
94x.uk.com,Yes,
94w.uk.com,Yes,
94v.uk.com,Yes,
94u.uk.com,,
94t.uk.com,,
94s.uk.com,,
94r.uk.com,,
94q.uk.com,,
94p.uk.com,Yes,
94o.uk.com,Yes,
94n.uk.com,Yes,
94m.uk.com,Yes,
